Area_ID,Intersection_ID,Traffic_Volume,Road_Capacity_Utilization_Pct,Estimated_Road_Capacity,Average_Speed,Travel_Time_Index,Congestion_Level,Incident_Level,Capacity_Utilization,Bottleneck_Status,Speed_Condition,Travel_Delay_Condition,Incident_Status,Accident_Flag,Peak_Traffic_Status,Congestion_Score,Calculated_Congestion_Level,Congestion_Reasons,Estimated_Lanes,Saturation_Flow,Number_of_Phases,Phase_1_Flow,Phase_2_Flow,Phase_1_Flow_Ratio,Phase_2_Flow_Ratio,Baseline_Cycle,Lost_Time,Available_Green_Time,Phase_1_Baseline_Green,Phase_2_Baseline_Green,Webster_Y,Webster_Status,Webster_Optimal_Cycle,Webster_Cycle_Capped,Webster_Optimal_Cycle_Practical,Webster_Available_Green,Webster_Phase_1_Green,Webster_Phase_2_Green,Cycle_Change_Seconds,Phase_1_Green_Change,Phase_2_Green_Change,Decision_Priority,Decision_Status
AN004,RN07,12872,67.84239078,18973.38795406172,54.60051096,1.071148572,37.69299902,0,0.6784239078000001,NORMAL,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,38.59,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,7079.6,5792.4,0.3025,0.2475,80,8,72,39.6,32.4,0.55,VALID,37.78,False,37.78,29.78,16.38,13.4,-42.22,-23.22,-19.0,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,24582,100.0,24582.0,30.10666382,1.186855335,83.89176047,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,LOW_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,67.08,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, INCIDENT_PRESENT",17,30600,2,13520.1,11061.9,0.4418,0.3615,100,8,92,50.6,41.4,0.8033,VALID,86.43,False,86.43,78.43,43.14,35.29,-13.57,-7.46,-6.11,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,37615,100.0,37615.0,51.27919635,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,74.42,HIGH,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",26,46800,2,20688.25,16926.75,0.4421,0.3617,100,8,92,50.6,41.4,0.8038,VALID,86.65,False,86.65,78.65,43.26,35.39,-13.35,-7.34,-6.01,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,10106,49.78439506,20299.5335944532,40.91844432,1.02781223,25.11244411,0,0.4978439506,NORMAL,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,33.84,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,5558.3,4547.7,0.2206,0.1805,80,8,72,39.6,32.4,0.4011,VALID,28.39,False,28.39,20.39,11.21,9.18,-51.61,-28.39,-23.22,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,33226,100.0,33226.0,35.73474971,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,79.9,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",23,41400,2,18274.3,14951.7,0.4414,0.3612,120,8,112,61.6,50.4,0.8026,VALID,86.12,False,86.12,78.12,42.96,35.16,-33.88,-18.64,-15.24,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,35292,100.0,35292.0,20.0,1.5,100.0,0,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,81.87,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY",24,43200,2,19410.6,15881.4,0.4493,0.3676,120,8,112,61.6,50.4,0.8169,VALID,92.85,False,92.85,84.85,46.67,38.18,-27.15,-14.93,-12.22,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,25403,100.0,25403.0,29.30727309,1.5,92.86726605,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,78.02,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",17,30600,2,13971.65,11431.35,0.4566,0.3736,120,8,112,61.6,50.4,0.8302,VALID,100.12,False,100.12,92.12,50.66,41.46,-19.88,-10.94,-8.94,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,35801,100.0,35801.0,38.88512257,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,78.57,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",24,43200,2,19690.55,16110.45,0.4558,0.3729,120,8,112,61.6,50.4,0.8287,VALID,99.24,False,99.24,91.24,50.18,41.06,-20.76,-11.42,-9.34,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,56293,100.0,56293.0,26.03883496,1.5,100.0,3,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,PEAK_TRAFFIC,87.79,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",38,68400,2,30961.15,25331.85,0.4526,0.3703,120,8,112,61.6,50.4,0.8229,VALID,95.99,False,95.99,87.99,48.4,39.59,-24.01,-13.2,-10.81,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,13920,67.41834586,20647.198952205203,43.49920234,1.179194252,54.62784062,3,0.6741834586000001,NORMAL,NORMAL_SPEED,LOW_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,49.17,MODERATE,INCIDENT_PRESENT,14,25200,2,7656.0,6264.0,0.3038,0.2486,80,8,72,39.6,32.4,0.5524,VALID,37.98,False,37.98,29.98,16.49,13.49,-42.02,-23.11,-18.91,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,39674,100.0,39674.0,50.71870825,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,76.04,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",27,48600,2,21820.7,17853.3,0.449,0.3674,120,8,112,61.6,50.4,0.8164,VALID,92.59,False,92.59,84.59,46.52,38.07,-27.41,-15.08,-12.33,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,20022,99.32443625,20158.18136596773,36.80821687,1.273543437,59.99278522,0,0.9932443625,BOTTLENECK,LOW_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,64.38,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED",14,25200,2,11012.1,9009.9,0.437,0.3575,100,8,92,50.6,41.4,0.7945,VALID,82.73,False,82.73,74.73,41.1,33.63,-17.27,-9.5,-7.77,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,49899,100.0,49899.0,39.49566928,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,81.52,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",34,61200,2,27444.45,22454.55,0.4484,0.3669,120,8,112,61.6,50.4,0.8153,VALID,92.04,False,92.04,84.04,46.22,37.82,-27.96,-15.38,-12.58,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,37244,100.0,37244.0,34.88303744,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,79.04,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",25,45000,2,20484.2,16759.8,0.4552,0.3724,120,8,112,61.6,50.4,0.8276,VALID,98.61,False,98.61,90.61,49.84,40.77,-21.39,-11.76,-9.63,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,35404,100.0,35404.0,29.29552731,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,81.23,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",24,43200,2,19472.2,15931.8,0.4507,0.3688,120,8,112,61.6,50.4,0.8195,VALID,94.18,False,94.18,86.18,47.4,38.78,-25.82,-14.2,-11.62,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,29322,100.0,29322.0,41.76536337,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,76.31,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",20,36000,2,16127.1,13194.9,0.448,0.3665,120,8,112,61.6,50.4,0.8145,VALID,91.64,False,91.64,83.64,46.0,37.64,-28.36,-15.6,-12.76,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,51311,100.0,51311.0,53.46244524,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,PEAK_TRAFFIC,77.83,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",35,63000,2,28221.05,23089.95,0.448,0.3665,120,8,112,61.6,50.4,0.8145,VALID,91.64,False,91.64,83.64,46.0,37.64,-28.36,-15.6,-12.76,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,10658,56.47474749,18872.1516672336,62.00625539,1.115769207,44.93531383,0,0.5647474749,NORMAL,HIGH_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,33.78,MODERATE,NORMAL_TRAFFIC_CONDITION,13,23400,2,5861.9,4796.1,0.2505,0.205,80,8,72,39.6,32.4,0.4555,VALID,31.22,False,31.22,23.22,12.77,10.45,-48.78,-26.83,-21.95,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,8495,37.93185258,22395.426065952517,46.63458904,1.062668751,28.55948822,0,0.3793185258,NORMAL,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,29.09,MODERATE,NORMAL_TRAFFIC_CONDITION,15,27000,2,4672.25,3822.75,0.173,0.1416,80,8,72,39.6,32.4,0.3146,VALID,24.8,False,24.8,16.8,9.24,7.56,-55.2,-30.36,-24.84,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,31217,100.0,31217.0,26.42588527,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,81.13,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,17169.35,14047.65,0.4542,0.3716,120,8,112,61.6,50.4,0.8258,VALID,97.59,False,97.59,89.59,49.28,40.31,-22.41,-12.32,-10.09,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,31334,100.0,31334.0,27.55385621,1.5,94.51744242,2,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,80.83,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,17233.7,14100.3,0.4559,0.373,120,8,112,61.6,50.4,0.8289,VALID,99.36,False,99.36,91.36,50.25,41.11,-20.64,-11.35,-9.29,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN13,21559,100.0,21559.0,36.69504269,1.319388044,64.78247002,0,1.0,SEVERE_BOTTLENECK,LOW_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,66.82,HIGH,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED",15,27000,2,11857.45,9701.55,0.4392,0.3593,100,8,92,50.6,41.4,0.7985,VALID,84.37,False,84.37,76.37,42.01,34.36,-15.63,-8.59,-7.04,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,11383,57.32976726,19855.30474661829,36.77663211,1.049615792,29.82645041,1,0.5732976726,NORMAL,LOW_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,39.82,MODERATE,"LOW_SPEED, INCIDENT_PRESENT",14,25200,2,6260.65,5122.35,0.2484,0.2033,80,8,72,39.6,32.4,0.4517,VALID,31.0,False,31.0,23.0,12.65,10.35,-49.0,-26.95,-22.05,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,41545,100.0,41545.0,42.36666821,1.5,100.0,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,HIGH_TRAFFIC,78.84,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",28,50400,2,22849.75,18695.25,0.4534,0.3709,120,8,112,61.6,50.4,0.8243,VALID,96.76,False,96.76,88.76,48.82,39.94,-23.24,-12.78,-10.46,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,30799,100.0,30799.0,45.96002516,1.5,95.28162732,2,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,75.44,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",21,37800,2,16939.45,13859.55,0.4481,0.3667,120,8,112,61.6,50.4,0.8148,VALID,91.79,False,91.79,83.79,46.08,37.71,-28.21,-15.52,-12.69,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,63264,100.0,63264.0,20.0,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,PEAK_TRAFFIC,89.06,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",43,77400,2,34795.2,28468.8,0.4496,0.3678,120,8,112,61.6,50.4,0.8174,VALID,93.1,False,93.1,85.1,46.81,38.29,-26.9,-14.79,-12.11,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,26596,100.0,26596.0,26.75640347,1.5,85.93419226,5,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,83.01,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14627.8,11968.2,0.4515,0.3694,120,8,112,61.6,50.4,0.8209,VALID,94.92,False,94.92,86.92,47.81,39.11,-25.08,-13.79,-11.29,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,17752,88.87076399,19975.07301951124,44.32641804,1.225443511,51.70862054,0,0.8887076399,AT_RISK,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,56.14,HIGH,NORMAL_TRAFFIC_CONDITION,14,25200,2,9763.6,7988.4,0.3874,0.317,100,8,92,50.6,41.4,0.7044,VALID,57.51,False,57.51,49.51,27.23,22.28,-42.49,-23.37,-19.12,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,20715,100.0,20715.0,57.33351309,1.19872086,72.63655035,4,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,59.9,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",14,25200,2,11393.25,9321.75,0.4521,0.3699,100,8,92,50.6,41.4,0.822,VALID,95.51,False,95.51,87.51,48.13,39.38,-4.49,-2.47,-2.02,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,9934,52.0909623,19070.48662834935,50.10428875,1.244941477,38.18215223,1,0.520909623,NORMAL,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,41.66,MODERATE,INCIDENT_PRESENT,13,23400,2,5463.7,4470.3,0.2335,0.191,80,8,72,39.6,32.4,0.4245,VALID,29.54,False,29.54,21.54,11.85,9.69,-50.46,-27.75,-22.71,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN006,RIN11,16436,81.15358358,20252.956523845474,36.54118208,1.212330488,47.2450624,1,0.8115358358,AT_RISK,LOW_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,55.86,HIGH,"LOW_SPEED, INCIDENT_PRESENT",14,25200,2,9039.8,7396.2,0.3587,0.2935,100,8,92,50.6,41.4,0.6522,VALID,48.88,False,48.88,40.88,22.48,18.4,-51.12,-28.12,-23.0,HIGH,WEBSTER_TIMING_AVAILABLE
AN007,RIN12,10993,53.10465921,20700.631853278017,45.66385401,1.348307407,31.53167135,1,0.5310465921,NORMAL,NORMAL_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,47.66,MODERATE,INCIDENT_PRESENT,14,25200,2,6046.15,4946.85,0.2399,0.1963,80,8,72,39.6,32.4,0.4362,VALID,30.15,False,30.15,22.15,12.18,9.97,-49.85,-27.42,-22.43,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN007,RIN13,15638,73.24435152,21350.4518443718,50.26281035,1.328304733,57.26301163,0,0.7324435152,NORMAL,HIGH_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,52.62,HIGH,NORMAL_TRAFFIC_CONDITION,15,27000,2,8600.9,7037.1,0.3186,0.2606,100,8,92,50.6,41.4,0.5792,VALID,40.4,False,40.4,32.4,17.82,14.58,-59.6,-32.78,-26.82,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,44054,100.0,44054.0,37.37103217,1.5,100.0,5,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,HIGH_INCIDENT,YES,HIGH_TRAFFIC,83.83,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",30,54000,2,24229.7,19824.3,0.4487,0.3671,120,8,112,61.6,50.4,0.8158,VALID,92.29,False,92.29,84.29,46.36,37.93,-27.71,-15.24,-12.47,HIGH,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,14125,68.33246355,20670.99481883088,49.37152466,1.279486483,51.28190856,0,0.6833246355,NORMAL,HIGH_SPEED,MODERATE_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,48.87,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,7768.75,6356.25,0.3083,0.2522,80,8,72,39.6,32.4,0.5605,VALID,38.68,False,38.68,30.68,16.88,13.8,-41.32,-22.72,-18.6,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN002,RIN14,10768,52.07686363,20677.128477831106,34.29350796,1.392913218,27.73639135,1,0.5207686363,NORMAL,LOW_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,52.29,HIGH,"LOW_SPEED, INCIDENT_PRESENT",14,25200,2,5922.4,4845.6,0.235,0.1923,100,8,92,50.6,41.4,0.4273,VALID,29.68,False,29.68,21.68,11.92,9.76,-70.32,-38.68,-31.64,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,14664,72.76487131,20152.581508083756,35.41539515,1.069229234,45.76628675,1,0.7276487131,NORMAL,LOW_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,47.13,MODERATE,"LOW_SPEED, INCIDENT_PRESENT",14,25200,2,8065.2,6598.8,0.32,0.2619,80,8,72,39.6,32.4,0.5819,VALID,40.66,False,40.66,32.66,17.96,14.7,-39.34,-21.64,-17.7,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN008,RIN16,18065,89.21081653,20249.786632011223,45.74024394,1.113372904,69.15958679,0,0.8921081653,AT_RISK,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,51.44,HIGH,NORMAL_TRAFFIC_CONDITION,14,25200,2,9935.75,8129.25,0.3943,0.3226,100,8,92,50.6,41.4,0.7169,VALID,60.05,False,60.05,52.05,28.63,23.42,-39.95,-21.97,-17.98,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN004,RIN06,28793,100.0,28793.0,39.52009163,1.5,97.08422634,1,1.0,SEVERE_BOTTLENECK,NORMAL_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,75.84,SEVERE,"HIGH_CAPACITY_UTILIZATION, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",20,36000,2,15836.15,12956.85,0.4399,0.3599,120,8,112,61.6,50.4,0.7998,VALID,84.92,False,84.92,76.92,42.31,34.61,-35.08,-19.29,-15.79,HIGH,WEBSTER_TIMING_AVAILABLE
AN004,RN07,59667,100.0,59667.0,23.95559979,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,PEAK_TRAFFIC,87.13,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",40,72000,2,32816.85,26850.15,0.4558,0.3729,120,8,112,61.6,50.4,0.8287,VALID,99.24,False,99.24,91.24,50.18,41.06,-20.76,-11.42,-9.34,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN08,24663,100.0,24663.0,61.01388442,1.37514749,80.38552372,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,63.77,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",17,30600,2,13564.65,11098.35,0.4433,0.3627,100,8,92,50.6,41.4,0.806,VALID,87.63,False,87.63,79.63,43.8,35.83,-12.37,-6.8,-5.57,HIGH,WEBSTER_TIMING_AVAILABLE
AN005,RIN09,21905,100.0,21905.0,59.46399186,1.088075117,70.99507415,2,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,MODERATE_INCIDENT,YES,NORMAL_TRAFFIC,53.12,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",15,27000,2,12047.75,9857.25,0.4462,0.3651,100,8,92,50.6,41.4,0.8113,VALID,90.09,False,90.09,82.09,45.15,36.94,-9.91,-5.45,-4.46,HIGH,WEBSTER_TIMING_AVAILABLE
AN006,RIN10,20280,100.0,20280.0,69.0653014,1.194392075,69.45038855,1,1.0,SEVERE_BOTTLENECK,HIGH_SPEED,LOW_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,53.26,HIGH,"HIGH_CAPACITY_UTILIZATION, INCIDENT_PRESENT",14,25200,2,11154.0,9126.0,0.4426,0.3621,100,8,92,50.6,41.4,0.8047,VALID,87.05,False,87.05,79.05,43.48,35.57,-12.95,-7.12,-5.83,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN01,57944,100.0,57944.0,32.79959613,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,PEAK_TRAFFIC,84.21,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT, PEAK_TRAFFIC_VOLUME",39,70200,2,31869.2,26074.8,0.454,0.3714,120,8,112,61.6,50.4,0.8254,VALID,97.37,False,97.37,89.37,49.16,40.21,-22.63,-12.44,-10.19,HIGH,WEBSTER_TIMING_AVAILABLE
AN001,RIN02,13135,61.13827926,21484.085190133304,44.56327817,1.04695188,47.91589158,3,0.6113827926,NORMAL,NORMAL_SPEED,LOW_DELAY,HIGH_INCIDENT,YES,NORMAL_TRAFFIC,41.21,MODERATE,INCIDENT_PRESENT,15,27000,2,7224.25,5910.75,0.2676,0.2189,80,8,72,39.6,32.4,0.4865,VALID,33.11,False,33.11,25.11,13.81,11.3,-46.89,-25.79,-21.1,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN002,RIN03,32122,100.0,32122.0,30.22277447,1.5,100.0,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,79.24,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",22,39600,2,17667.1,14454.9,0.4461,0.365,120,8,112,61.6,50.4,0.8111,VALID,89.99,False,89.99,81.99,45.09,36.9,-30.01,-16.51,-13.5,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN04,15185,75.72153962,20053.73910277605,49.00707466,1.35524234,60.2674144,1,0.7572153962,AT_RISK,HIGH_SPEED,MODERATE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,55.82,HIGH,INCIDENT_PRESENT,14,25200,2,8351.75,6833.25,0.3314,0.2712,100,8,92,50.6,41.4,0.6026,VALID,42.78,False,42.78,34.78,19.13,15.65,-57.22,-31.47,-25.75,HIGH,WEBSTER_TIMING_AVAILABLE
AN003,RIN05,13258,66.45870666,19949.229628899317,44.0105879,1.188402919,35.97109533,0,0.6645870666,NORMAL,NORMAL_SPEED,LOW_DELAY,NO_INCIDENT,NO,NORMAL_TRAFFIC,45.91,MODERATE,NORMAL_TRAFFIC_CONDITION,14,25200,2,7291.9,5966.1,0.2894,0.2368,80,8,72,39.6,32.4,0.5262,VALID,35.88,False,35.88,27.88,15.33,12.55,-44.12,-24.27,-19.85,MEDIUM,WEBSTER_TIMING_AVAILABLE
AN008,RIN16,26123,100.0,26123.0,26.93978437,1.5,77.37910448,1,1.0,SEVERE_BOTTLENECK,VERY_LOW_SPEED,SEVERE_DELAY,LOW_INCIDENT,YES,NORMAL_TRAFFIC,78.85,SEVERE,"HIGH_CAPACITY_UTILIZATION, LOW_SPEED, HIGH_TRAVEL_DELAY, INCIDENT_PRESENT",18,32400,2,14367.65,11755.35,0.4434,0.3628,120,8,112,61.6,50.4,0.8062,VALID,87.72,False,87.72,79.72,43.85,35.87,-32.28,-17.75,-14.53,HIGH,WEBSTER_TIMING_AVAILABLE
